FID,knooppuntnummer,regio,provincie,puntid,last_edited_date,soort_knooppunt,wkb_geometry
wandelknooppunten_vrij_wgs84.6769,87,Zuid-Holland,Zuid-Holland,181487,2019-11-21T10:40:09,knooppunt,POINT (4.077067935000059 51.84080300800008)
wandelknooppunten_vrij_wgs84.6770,50,Zuid-Holland,Zuid-Holland,181486,2019-11-21T10:40:09,knooppunt,POINT (4.16339593400005 51.89837600800007)
wandelknooppunten_vrij_wgs84.6771,52,Zuid-Holland,Zuid-Holland,181485,2019-11-21T10:40:09,knooppunt,POINT (4.19005693500003 51.90133700700005)
wandelknooppunten_vrij_wgs84.6772,51,Zuid-Holland,Zuid-Holland,181484,2019-11-21T10:40:09,knooppunt,POINT (4.1985759340000754 51.90182500700007)
wandelknooppunten_vrij_wgs84.6773,77,Zuid-Holland,Zuid-Holland,181483,2019-11-21T10:40:09,knooppunt,POINT (4.25416593500006 51.89907300700003)
wandelknooppunten_vrij_wgs84.6774,66,Zuid-Holland,Zuid-Holland,181482,2019-11-21T10:40:09,knooppunt,POINT (4.2293809350000515 51.91336300800003)
wandelknooppunten_vrij_wgs84.6775,86,Zuid-Holland,Zuid-Holland,181481,2019-11-21T10:40:09,knooppunt,POINT (4.135704934000046 51.92497700700005)
wandelknooppunten_vrij_wgs84.6776,77,Zuid-Holland,Zuid-Holland,181480,2019-11-21T10:40:09,knooppunt,POINT (4.079557934000036 51.90280500700004)
wandelknooppunten_vrij_wgs84.6777,67,Zuid-Holland,Zuid-Holland,181479,2019-11-21T10:40:09,knooppunt,POINT (4.083669934000056 51.90768400700006)
wandelknooppunten_vrij_wgs84.6778,65,Zuid-Holland,Zuid-Holland,181478,2019-11-21T10:40:09,knooppunt,POINT (4.69385993100002 51.98191700600006)
wandelknooppunten_vrij_wgs84.6779,69,Zuid-Holland,Zuid-Holland,181477,2019-11-21T10:40:09,knooppunt,POINT (4.765257932000054 51.93692000600004)
wandelknooppunten_vrij_wgs84.6780,83,Zuid-Holland,Zuid-Holland,181476,2019-11-21T10:40:09,knooppunt,POINT (4.6956229310000595 51.99612500500007)
wandelknooppunten_vrij_wgs84.6781,81,Zuid-Holland,Zuid-Holland,181475,2019-11-21T10:40:09,knooppunt,POINT (4.706259931000034 51.993533005000074)
wandelknooppunten_vrij_wgs84.6782,82,Zuid-Holland,Zuid-Holland,181474,2019-11-21T10:40:09,knooppunt,POINT (4.743509931000062 51.91048200600005)
wandelknooppunten_vrij_wgs84.6783,81,Zuid-Holland,Zuid-Holland,181473,2019-11-21T10:40:09,knooppunt,POINT (4.725777931000039 51.90950000600003)
wandelknooppunten_vrij_wgs84.6784,86,Zuid-Holland,Zuid-Holland,181472,2019-11-21T10:40:09,knooppunt,POINT (4.803187932000071 52.014082005000034)
wandelknooppunten_vrij_wgs84.6785,39,Zuid-Holland,Zuid-Holland,181471,2019-11-21T10:40:09,knooppunt,POINT (4.80465593200006 52.005128005000074)
wandelknooppunten_vrij_wgs84.6786,37,Zuid-Holland,Zuid-Holland,181470,2019-11-21T10:40:09,knooppunt,POINT (4.601166931000023 51.90411200500006)
wandelknooppunten_vrij_wgs84.6787,80,Zuid-Holland,Zuid-Holland,181469,2019-11-21T10:40:09,knooppunt,POINT (4.857407930000022 51.947420005000026)
wandelknooppunten_vrij_wgs84.6788,87,Zuid-Holland,Zuid-Holland,181468,2019-11-21T10:40:09,knooppunt,POINT (4.773875932000067 52.00227300500006)
wandelknooppunten_vrij_wgs84.6789,64,Zuid-Holland,Zuid-Holland,181467,2019-11-21T10:40:09,knooppunt,POINT (4.784831931000042 51.92020500600006)
wandelknooppunten_vrij_wgs84.6790,23,Zuid-Holland,Zuid-Holland,181466,2019-11-21T10:40:09,knooppunt,POINT (4.802731931000039 51.98997200500003)
wandelknooppunten_vrij_wgs84.6791,86,Zuid-Holland,Zuid-Holland,181465,2019-11-21T10:40:09,knooppunt,POINT (4.794602932000032 51.992092005000075)
wandelknooppunten_vrij_wgs84.6792,85,Zuid-Holland,Zuid-Holland,181464,2019-11-21T10:40:09,knooppunt,POINT (4.813315931000034 51.98474300500004)
wandelknooppunten_vrij_wgs84.6793,25,Zuid-Holland,Zuid-Holland,181463,2019-11-21T10:40:09,knooppunt,POINT (4.827328932000057 51.97192000500007)
wandelknooppunten_vrij_wgs84.6794,81,Zuid-Holland,Zuid-Holland,181462,2019-11-21T10:40:09,knooppunt,POINT (4.85587393000003 51.94274600500006)
wandelknooppunten_vrij_wgs84.6795,83,Zuid-Holland,Zuid-Holland,181461,2019-11-21T10:40:09,knooppunt,POINT (4.846989930000063 51.95614500500005)
wandelknooppunten_vrij_wgs84.6796,16,Zuid-Holland,Zuid-Holland,181460,2019-11-21T10:40:09,knooppunt,POINT (4.825303930000075 51.955514005000055)
wandelknooppunten_vrij_wgs84.6797,79,Zuid-Holland,Zuid-Holland,181459,2019-11-21T10:40:09,knooppunt,POINT (4.799943932000076 51.97660000500008)
wandelknooppunten_vrij_wgs84.6798,77,Zuid-Holland,Zuid-Holland,181458,2019-11-21T10:40:09,knooppunt,POINT (4.776154932000054 51.98525300500006)
wandelknooppunten_vrij_wgs84.6799,89,Zuid-Holland,Zuid-Holland,181457,2019-11-21T10:40:09,knooppunt,POINT (4.7763459320000266 52.00040600500006)
wandelknooppunten_vrij_wgs84.6800,37,Zuid-Holland,Zuid-Holland,181456,2019-11-21T10:40:09,knooppunt,POINT (4.695879932000025 51.92646500600006)
wandelknooppunten_vrij_wgs84.6801,43,Zuid-Holland,Zuid-Holland,181455,2019-11-21T10:40:09,knooppunt,POINT (4.635353931000054 51.96982600600006)
wandelknooppunten_vrij_wgs84.6802,57,Zuid-Holland,Zuid-Holland,181454,2019-11-21T10:40:09,knooppunt,POINT (4.737324931000046 51.93162400600005)
wandelknooppunten_vrij_wgs84.6803,15,Zuid-Holland,Zuid-Holland,181453,2019-11-21T10:40:09,knooppunt,POINT (4.660970931000065 51.91663400600004)
wandelknooppunten_vrij_wgs84.6804,31,Zuid-Holland,Zuid-Holland,181452,2019-11-21T10:40:09,knooppunt,POINT (4.629411932000039 51.92060900600006)
wandelknooppunten_vrij_wgs84.6805,29,Zuid-Holland,Zuid-Holland,181451,2019-11-21T10:40:09,knooppunt,POINT (4.6424229310000555 51.912226006000026)
wandelknooppunten_vrij_wgs84.6806,27,Zuid-Holland,Zuid-Holland,181450,2019-11-21T10:40:09,knooppunt,POINT (4.63421793200007 51.90579500600006)
wandelknooppunten_vrij_wgs84.6807,25,Zuid-Holland,Zuid-Holland,181449,2019-11-21T10:40:09,knooppunt,POINT (4.620860932000028 51.904856006000045)
wandelknooppunten_vrij_wgs84.6808,28,Zuid-Holland,Zuid-Holland,181448,2019-11-21T10:40:09,knooppunt,POINT (4.6374249320000445 51.90806100600008)
wandelknooppunten_vrij_wgs84.6809,24,Zuid-Holland,Zuid-Holland,181447,2019-11-21T10:40:09,knooppunt,POINT (4.613191931000074 51.91440400600004)
wandelknooppunten_vrij_wgs84.6810,26,Zuid-Holland,Zuid-Holland,181446,2019-11-21T10:40:09,knooppunt,POINT (4.623236931000065 51.90738900600007)
wandelknooppunten_vrij_wgs84.6811,52,Zuid-Holland,Zuid-Holland,181445,2019-11-21T10:40:09,knooppunt,POINT (4.740316931000052 51.96142800600006)
wandelknooppunten_vrij_wgs84.6812,51,Zuid-Holland,Zuid-Holland,181444,2019-11-21T10:40:09,knooppunt,POINT (4.718133931000068 51.95173800600003)
wandelknooppunten_vrij_wgs84.6813,44,Zuid-Holland,Zuid-Holland,181443,2019-11-21T10:40:09,knooppunt,POINT (4.665386932000047 51.965258006000056)
wandelknooppunten_vrij_wgs84.6814,65,Zuid-Holland,Zuid-Holland,181442,2019-11-21T10:40:09,knooppunt,POINT (4.783117931000049 51.93552400600004)
wandelknooppunten_vrij_wgs84.6815,67,Zuid-Holland,Zuid-Holland,181441,2019-11-21T10:40:09,knooppunt,POINT (4.783195932000069 51.93746700600008)
wandelknooppunten_vrij_wgs84.6816,68,Zuid-Holland,Zuid-Holland,181440,2019-11-21T10:40:09,knooppunt,POINT (4.720147931000042 52.00496400500003)
wandelknooppunten_vrij_wgs84.6817,67,Zuid-Holland,Zuid-Holland,181439,2019-11-21T10:40:09,knooppunt,POINT (4.722681931000068 51.99970500500007)
wandelknooppunten_vrij_wgs84.6818,88,Zuid-Holland,Zuid-Holland,181438,2019-11-21T10:40:09,knooppunt,POINT (4.774341932000027 52.00171900500004)
wandelknooppunten_vrij_wgs84.6819,29,Zuid-Holland,Zuid-Holland,181437,2019-11-21T10:40:09,knooppunt,POINT (4.789053931000069 51.997076005000054)
wandelknooppunten_vrij_wgs84.6820,90,Zuid-Holland,Zuid-Holland,181436,2019-11-21T10:40:09,knooppunt,POINT (4.7559319310000205 52.00802600500003)
wandelknooppunten_vrij_wgs84.6821,42,Zuid-Holland,Zuid-Holland,181435,2019-11-21T10:40:09,knooppunt,POINT (4.661991932000035 51.96249800600003)
wandelknooppunten_vrij_wgs84.6822,64,Zuid-Holland,Zuid-Holland,181434,2019-11-21T10:40:09,knooppunt,POINT (4.709775931000024 51.991830005000054)
wandelknooppunten_vrij_wgs84.6823,49,Zuid-Holland,Zuid-Holland,181432,2019-11-21T10:40:09,knooppunt,POINT (4.718624931000022 51.94787600600006)
wandelknooppunten_vrij_wgs84.6824,82,Zuid-Holland,Zuid-Holland,181431,2019-11-21T10:40:09,knooppunt,POINT (4.852001931000075 51.94403000500006)
wandelknooppunten_vrij_wgs84.6825,66,Zuid-Holland,Zuid-Holland,181430,2019-11-21T10:40:09,knooppunt,POINT (4.81039093000004 51.92558600600006)
wandelknooppunten_vrij_wgs84.6826,18,Zuid-Holland,Zuid-Holland,181429,2019-11-21T10:40:09,knooppunt,POINT (4.813688931000058 51.93013700500006)
wandelknooppunten_vrij_wgs84.6827,17,Zuid-Holland,Zuid-Holland,181428,2019-11-21T10:40:09,knooppunt,POINT (4.810768931000041 51.94466300500005)
wandelknooppunten_vrij_wgs84.6828,13,Zuid-Holland,Zuid-Holland,181427,2019-11-21T10:40:09,knooppunt,POINT (4.806694932000028 51.96562600500005)
wandelknooppunten_vrij_wgs84.6829,53,Zuid-Holland,Zuid-Holland,181426,2019-11-21T10:40:09,knooppunt,POINT (4.746554932000038 51.95078800600004)
wandelknooppunten_vrij_wgs84.6830,71,Zuid-Holland,Zuid-Holland,181425,2019-11-21T10:40:09,knooppunt,POINT (4.771790931000055 51.97229700500003)
wandelknooppunten_vrij_wgs84.6831,39,Zuid-Holland,Zuid-Holland,181424,2019-11-21T10:40:09,knooppunt,POINT (4.671902932000023 51.94202900600004)
wandelknooppunten_vrij_wgs84.6832,38,Zuid-Holland,Zuid-Holland,181423,2019-11-21T10:40:09,knooppunt,POINT (4.685739931000057 51.93507200600004)
wandelknooppunten_vrij_wgs84.6833,11,Zuid-Holland,Zuid-Holland,181422,2019-11-21T10:40:09,knooppunt,POINT (4.684250931000065 51.89471100600008)
wandelknooppunten_vrij_wgs84.6834,35,Zuid-Holland,Zuid-Holland,181421,2019-11-21T10:40:09,knooppunt,POINT (4.663753931000031 51.91743200600007)
wandelknooppunten_vrij_wgs84.6835,21,Zuid-Holland,Zuid-Holland,181420,2019-11-21T10:40:09,knooppunt,POINT (4.591235931000028 51.912278006000065)
wandelknooppunten_vrij_wgs84.6836,19,Zuid-Holland,Zuid-Holland,181419,2019-11-21T10:40:09,knooppunt,POINT (4.7809979310000585 51.95223400500004)
wandelknooppunten_vrij_wgs84.6837,68,Zuid-Holland,Zuid-Holland,181418,2019-11-21T10:40:09,knooppunt,POINT (4.780278932000044 51.94263000600006)
wandelknooppunten_vrij_wgs84.6838,48,Zuid-Holland,Zuid-Holland,181417,2019-11-21T10:40:09,knooppunt,POINT (4.710190932000046 51.94457700600003)
wandelknooppunten_vrij_wgs84.6839,62,Zuid-Holland,Zuid-Holland,181415,2019-11-21T10:40:09,knooppunt,POINT (4.687485931000026 51.97780600600004)
wandelknooppunten_vrij_wgs84.6840,78,Zuid-Holland,Zuid-Holland,181414,2019-11-21T10:40:09,knooppunt,POINT (4.772180931000037 51.989961005000055)
wandelknooppunten_vrij_wgs84.6841,76,Zuid-Holland,Zuid-Holland,181413,2019-11-21T10:40:09,knooppunt,POINT (4.75480893200006 51.989503005000074)
wandelknooppunten_vrij_wgs84.6842,74,Zuid-Holland,Zuid-Holland,181412,2019-11-21T10:40:09,knooppunt,POINT (4.768394931000046 51.97873700500003)
wandelknooppunten_vrij_wgs84.6843,75,Zuid-Holland,Zuid-Holland,181411,2019-11-21T10:40:09,knooppunt,POINT (4.763564931000076 51.98331600500006)
wandelknooppunten_vrij_wgs84.6844,73,Zuid-Holland,Zuid-Holland,181410,2019-11-21T10:40:09,knooppunt,POINT (4.749388932000045 51.96523500500007)
wandelknooppunten_vrij_wgs84.6845,66,Zuid-Holland,Zuid-Holland,181409,2019-11-21T10:40:09,knooppunt,POINT (4.728985932000057 51.98280800500004)
wandelknooppunten_vrij_wgs84.6846,11,Zuid-Holland,Zuid-Holland,181408,2019-11-21T10:40:09,knooppunt,POINT (4.8003769310000735 51.97642900500006)
wandelknooppunten_vrij_wgs84.6847,72,Zuid-Holland,Zuid-Holland,181407,2019-11-21T10:40:09,knooppunt,POINT (4.774700931000041 51.97278900500004)
wandelknooppunten_vrij_wgs84.6848,84,Zuid-Holland,Zuid-Holland,181406,2019-11-21T10:40:09,knooppunt,POINT (4.822782932000052 51.97513500500003)
wandelknooppunten_vrij_wgs84.6849,12,Zuid-Holland,Zuid-Holland,181405,2019-11-21T10:40:09,knooppunt,POINT (4.809787932000063 51.96808800500003)
wandelknooppunten_vrij_wgs84.6850,15,Zuid-Holland,Zuid-Holland,181404,2019-11-21T10:40:09,knooppunt,POINT (4.809700932000055 51.95036000500005)
wandelknooppunten_vrij_wgs84.6851,14,Zuid-Holland,Zuid-Holland,181403,2019-11-21T10:40:09,knooppunt,POINT (4.808445931000051 51.95723100500004)
wandelknooppunten_vrij_wgs84.6852,58,Zuid-Holland,Zuid-Holland,181402,2019-11-21T10:40:09,knooppunt,POINT (4.743451932000028 51.92662900600004)
wandelknooppunten_vrij_wgs84.6853,59,Zuid-Holland,Zuid-Holland,181401,2019-11-21T10:40:09,knooppunt,POINT (4.750933932000066 51.92674900600008)
wandelknooppunten_vrij_wgs84.6854,12,Zuid-Holland,Zuid-Holland,181400,2019-11-21T10:40:09,knooppunt,POINT (4.683989932000031 51.90273100600007)
wandelknooppunten_vrij_wgs84.6855,13,Zuid-Holland,Zuid-Holland,181399,2019-11-21T10:40:09,knooppunt,POINT (4.68902193200006 51.90312800600003)
wandelknooppunten_vrij_wgs84.6856,36,Zuid-Holland,Zuid-Holland,181398,2019-11-21T10:40:09,knooppunt,POINT (4.688555931000053 51.92467400600003)
wandelknooppunten_vrij_wgs84.6857,14,Zuid-Holland,Zuid-Holland,181397,2019-11-21T10:40:09,knooppunt,POINT (4.684689932000026 51.90937700600006)
wandelknooppunten_vrij_wgs84.6858,17,Zuid-Holland,Zuid-Holland,181396,2019-11-21T10:40:09,knooppunt,POINT (4.654763931000048 51.90042600600003)
wandelknooppunten_vrij_wgs84.6859,16,Zuid-Holland,Zuid-Holland,181395,2019-11-21T10:40:09,knooppunt,POINT (4.655940932000021 51.905865006000056)
wandelknooppunten_vrij_wgs84.6860,23,Zuid-Holland,Zuid-Holland,181394,2019-11-21T10:40:09,knooppunt,POINT (4.585362932000066 51.91016400600006)
wandelknooppunten_vrij_wgs84.6861,22,Zuid-Holland,Zuid-Holland,181393,2019-11-21T10:40:09,knooppunt,POINT (4.5747669320000455 51.90455800600006)
wandelknooppunten_vrij_wgs84.6862,34,Zuid-Holland,Zuid-Holland,181392,2019-11-21T10:40:09,knooppunt,POINT (4.632941931000062 51.935742006000055)
wandelknooppunten_vrij_wgs84.6863,32,Zuid-Holland,Zuid-Holland,181391,2019-11-21T10:40:09,knooppunt,POINT (4.648215931000038 51.929745006000076)
wandelknooppunten_vrij_wgs84.6864,41,Zuid-Holland,Zuid-Holland,181390,2019-11-21T10:40:09,knooppunt,POINT (4.6615649310000435 51.94771400600007)
wandelknooppunten_vrij_wgs84.6865,45,Zuid-Holland,Zuid-Holland,181389,2019-11-21T10:40:09,knooppunt,POINT (4.678895932000046 51.956722006000064)
wandelknooppunten_vrij_wgs84.6866,46,Zuid-Holland,Zuid-Holland,181388,2019-11-21T10:40:09,knooppunt,POINT (4.6927179320000505 51.95408400500003)
wandelknooppunten_vrij_wgs84.6867,56,Zuid-Holland,Zuid-Holland,181387,2019-11-21T10:40:09,knooppunt,POINT (4.7374369310000475 51.93544000600008)
wandelknooppunten_vrij_wgs84.6868,54,Zuid-Holland,Zuid-Holland,181384,2019-11-21T10:40:09,knooppunt,POINT (4.742854931000068 51.94532300600008)
wandelknooppunten_vrij_wgs84.6869,55,Zuid-Holland,Zuid-Holland,181383,2019-11-21T10:40:09,knooppunt,POINT (4.73880893200004 51.94456700600006)
wandelknooppunten_vrij_wgs84.6870,40,Zuid-Holland,Zuid-Holland,181382,2019-11-21T10:40:09,knooppunt,POINT (4.810397932000058 52.007680005000054)
wandelknooppunten_vrij_wgs84.6871,28,Zuid-Holland,Zuid-Holland,181381,2019-11-21T10:40:09,knooppunt,POINT (4.817523932000029 51.99400400500008)
wandelknooppunten_vrij_wgs84.6872,26,Zuid-Holland,Zuid-Holland,181380,2019-11-21T10:40:09,knooppunt,POINT (4.814657931000056 51.98318600500005)
wandelknooppunten_vrij_wgs84.6873,18,Zuid-Holland,Zuid-Holland,181379,2019-11-21T10:40:09,knooppunt,POINT (4.642841931000021 51.90055900600004)
wandelknooppunten_vrij_wgs84.6874,19,Zuid-Holland,Zuid-Holland,181378,2019-11-21T10:40:09,knooppunt,POINT (4.627788931000055 51.89118100600007)
wandelknooppunten_vrij_wgs84.6875,38,Zuid-Holland,Zuid-Holland,181377,2019-11-21T10:40:09,knooppunt,POINT (4.599837931000025 51.90321900600003)
wandelknooppunten_vrij_wgs84.6876,39,Zuid-Holland,Zuid-Holland,181376,2019-11-21T10:40:09,knooppunt,POINT (4.594998932000067 51.89993700600007)
wandelknooppunten_vrij_wgs84.6877,73,Zuid-Holland,Zuid-Holland,181372,2019-11-21T10:40:09,knooppunt,POINT (4.519887933000064 51.91295600700005)
wandelknooppunten_vrij_wgs84.6878,91,Zuid-Holland,Zuid-Holland,181370,2019-11-21T10:40:09,knooppunt,POINT (4.63177993100004 51.86641900700005)
wandelknooppunten_vrij_wgs84.6879,97,Zuid-Holland,Zuid-Holland,181369,2019-11-21T10:40:09,knooppunt,POINT (4.630906932000073 51.86671900700003)
wandelknooppunten_vrij_wgs84.6880,67,Zuid-Holland,Zuid-Holland,181368,2019-11-21T10:40:09,knooppunt,POINT (4.559869932000026 51.84004000600004)
wandelknooppunten_vrij_wgs84.6881,66,Zuid-Holland,Zuid-Holland,181367,2019-11-21T10:40:09,knooppunt,POINT (4.558169932000055 51.84141800700007)
wandelknooppunten_vrij_wgs84.6882,70,Zuid-Holland,Zuid-Holland,181294,2019-11-21T10:40:09,knooppunt,POINT (4.444575932000021 51.83577600700005)
wandelknooppunten_vrij_wgs84.6883,61,Zuid-Holland,Zuid-Holland,181293,2019-11-21T10:40:09,knooppunt,POINT (4.3873569340000245 51.853917006000074)
wandelknooppunten_vrij_wgs84.6884,16,Zuid-Holland,Zuid-Holland,181292,2019-11-21T10:40:09,knooppunt,POINT (4.383364932000063 51.85196300700005)
wandelknooppunten_vrij_wgs84.6885,45,Zuid-Holland,Zuid-Holland,181291,2019-11-21T10:40:09,knooppunt,POINT (4.401070933000028 51.84772400700007)
wandelknooppunten_vrij_wgs84.6886,14,Zuid-Holland,Zuid-Holland,181290,2019-11-21T10:40:09,knooppunt,POINT (4.413792932000035 51.85592700600006)
wandelknooppunten_vrij_wgs84.6887,12,Zuid-Holland,Zuid-Holland,181289,2019-11-21T10:40:09,knooppunt,POINT (4.407177933000071 51.85554800700004)
wandelknooppunten_vrij_wgs84.6888,54,Zuid-Holland,Zuid-Holland,181288,2019-11-21T10:40:09,knooppunt,POINT (4.390767934000053 51.84645800700008)
wandelknooppunten_vrij_wgs84.6889,36,Zuid-Holland,Zuid-Holland,181287,2019-11-21T10:40:09,knooppunt,POINT (4.398822933000076 51.848116007000044)
wandelknooppunten_vrij_wgs84.6890,63,Zuid-Holland,Zuid-Holland,181286,2019-11-21T10:40:09,knooppunt,POINT (4.397440932000052 51.84963400600003)
wandelknooppunten_vrij_wgs84.6891,10,Zuid-Holland,Zuid-Holland,181285,2019-11-21T10:40:09,knooppunt,POINT (4.3963089340000465 51.849313006000045)
wandelknooppunten_vrij_wgs84.6892,87,Zuid-Holland,Zuid-Holland,181284,2019-11-21T10:40:09,knooppunt,POINT (4.386933933000023 51.850690007000026)
wandelknooppunten_vrij_wgs84.6893,41,Zuid-Holland,Zuid-Holland,181283,2019-11-21T10:40:09,knooppunt,POINT (4.39723493300005 51.849958007000055)
wandelknooppunten_vrij_wgs84.6894,58,Zuid-Holland,Zuid-Holland,181282,2019-11-21T10:40:09,knooppunt,POINT (4.39517393400007 51.85200000700007)
wandelknooppunten_vrij_wgs84.6895,23,Zuid-Holland,Zuid-Holland,181281,2019-11-21T10:40:09,knooppunt,POINT (4.389193933000058 51.855177007000066)
wandelknooppunten_vrij_wgs84.6896,52,Zuid-Holland,Zuid-Holland,181280,2019-11-21T10:40:09,knooppunt,POINT (4.396077932000026 51.86139300700006)
wandelknooppunten_vrij_wgs84.6897,68,Zuid-Holland,Zuid-Holland,181279,2019-11-21T10:40:09,knooppunt,POINT (4.402675933000069 51.86605700700005)
wandelknooppunten_vrij_wgs84.6898,79,Zuid-Holland,Zuid-Holland,181278,2019-11-21T10:40:09,knooppunt,POINT (4.403918933000057 51.868589007000026)
wandelknooppunten_vrij_wgs84.6899,60,Zuid-Holland,Zuid-Holland,181277,2019-11-21T10:40:09,knooppunt,POINT (4.402612932000068 51.87097100700004)
wandelknooppunten_vrij_wgs84.6900,27,Zuid-Holland,Zuid-Holland,181276,2019-11-21T10:40:09,knooppunt,POINT (4.408603934000041 51.870285007000064)
wandelknooppunten_vrij_wgs84.6901,48,Zuid-Holland,Zuid-Holland,181275,2019-11-21T10:40:09,knooppunt,POINT (4.410877933000052 51.87002700700003)
wandelknooppunten_vrij_wgs84.6902,3,Zuid-Holland,Zuid-Holland,181274,2019-11-21T10:40:09,knooppunt,POINT (4.407448934000058 51.86842900700003)
wandelknooppunten_vrij_wgs84.6903,4,Zuid-Holland,Zuid-Holland,181273,2019-11-21T10:40:09,knooppunt,POINT (4.407785933000071 51.866911007000056)
wandelknooppunten_vrij_wgs84.6904,28,Zuid-Holland,Zuid-Holland,181272,2019-11-21T10:40:09,knooppunt,POINT (4.4031409330000315 51.86684200600007)
wandelknooppunten_vrij_wgs84.6905,67,Zuid-Holland,Zuid-Holland,181271,2019-11-21T10:40:09,knooppunt,POINT (4.58074593200007 51.89181500700005)
wandelknooppunten_vrij_wgs84.6906,24,Zuid-Holland,Zuid-Holland,181270,2019-11-21T10:40:09,knooppunt,POINT (4.40339993300006 51.866296007000074)
wandelknooppunten_vrij_wgs84.6907,56,Zuid-Holland,Zuid-Holland,181269,2019-11-21T10:40:09,knooppunt,POINT (4.410284933000071 51.86722400700006)
wandelknooppunten_vrij_wgs84.6908,47,Zuid-Holland,Zuid-Holland,181268,2019-11-21T10:40:09,knooppunt,POINT (4.410319933000039 51.86705600700003)
wandelknooppunten_vrij_wgs84.6909,29,Zuid-Holland,Zuid-Holland,181267,2019-11-21T10:40:09,knooppunt,POINT (4.411110934000021 51.864795007000055)
wandelknooppunten_vrij_wgs84.6910,5,Zuid-Holland,Zuid-Holland,181266,2019-11-21T10:40:09,knooppunt,POINT (4.413131934000035 51.864015006000045)
wandelknooppunten_vrij_wgs84.6911,73,Zuid-Holland,Zuid-Holland,181265,2019-11-21T10:40:09,knooppunt,POINT (4.408074933000023 51.86391000700007)
wandelknooppunten_vrij_wgs84.6912,6,Zuid-Holland,Zuid-Holland,181264,2019-11-21T10:40:09,knooppunt,POINT (4.410464933000071 51.860311007000064)
wandelknooppunten_vrij_wgs84.6913,85,Zuid-Holland,Zuid-Holland,181263,2019-11-21T10:40:09,knooppunt,POINT (4.408496933000038 51.857166007000046)
